property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
tunisieannonce_d293424f2d34,tunisieannonce,tunis,0.1077,False,10.39,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d2725f40e2bc,tunisieannonce,tunis,0.0936,False,13.33,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d353cf441dd1,tunisieannonce,tunis,0.0433,False,29.6,"[""extreme_price_per_m2"", ""price_too_high_for_region""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d39793b33a2d,tunisieannonce,tunis,0.156,False,4.23,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d5062918e147,tunisieannonce,tunis,0.0696,False,19.91,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d43b669b41a8,tunisieannonce,tunis,0.162,False,3.77,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_da3a9a7b80b9,tunisieannonce,tunis,0.1687,False,3.31,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d41a262f02a2,tunisieannonce,tunis,0.03,False,35.44,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d506fad0fc56,tunisieannonce,tunis,0.0995,False,12.03,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d5324447ff0e,tunisieannonce,tunis,0.1395,False,5.79,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d5cf927c3a14,tunisieannonce,tunis,0.1518,False,4.58,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d60634c5ef5d,tunisieannonce,tunis,0.1149,False,9.13,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dc213a1c06b1,tunisieannonce,tunis,0.1764,False,2.85,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d63e28d0f029,tunisieannonce,tunis,0.1144,False,9.21,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d70f7f1e15ca,tunisieannonce,tunis,0.1301,False,6.9,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d77376259aa8,tunisieannonce,tunis,0.1128,False,9.48,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d71c7dc2083c,tunisieannonce,tunis,0.1709,False,3.17,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d7ae28d32e89,tunisieannonce,tunis,0.115,False,9.11,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d7ed8783ecbe,tunisieannonce,tunis,0.1003,False,11.85,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d83ea51c8d09,tunisieannonce,tunis,0.1751,False,2.93,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d8cb02881935,tunisieannonce,tunis,0.1085,False,10.24,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d89cd5b5007d,tunisieannonce,tunis,0.1346,False,6.34,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d847ed510f0d,tunisieannonce,tunis,0.028,False,36.37,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dd3ecd383596,tunisieannonce,tunis,0.1853,False,2.4,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d82f1a97da72,tunisieannonce,tunis,0.0039,False,48.04,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d9192c45c09c,tunisieannonce,tunis,0.1129,False,9.47,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d90b8ef2cdc8,tunisieannonce,tunis,0.1348,False,6.32,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d9111200f681,tunisieannonce,tunis,0.1493,False,4.81,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_da2745dc2f0a,tunisieannonce,tunis,0.16,False,3.91,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_da94e139395d,tunisieannonce,tunis,0.0694,False,19.97,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_db5f4652e111,tunisieannonce,tunis,0.1601,False,3.91,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dc0ca9717a3a,tunisieannonce,tunis,0.1189,False,8.48,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dad3cf08a511,tunisieannonce,tunis,0.0506,False,26.68,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dc7056ed1195,tunisieannonce,tunis,0.1673,False,3.4,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dc4d1b378189,tunisieannonce,tunis,0.1727,False,3.07,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dcf63aaba4b4,tunisieannonce,tunis,0.1087,False,10.22,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dda2ad61515f,tunisieannonce,tunis,-0.0289,True,64.04,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dd80263a4d56,tunisieannonce,tunis,0.1415,False,5.57,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_de0fc46e0895,tunisieannonce,tunis,0.1164,False,8.88,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_de201c7178b0,tunisieannonce,tunis,0.1528,False,4.5,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_df6153f5ffbe,tunisieannonce,tunis,0.1355,False,6.24,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_dee741a67962,tunisieannonce,tunis,0.1662,False,3.47,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_df62c79d6569,tunisieannonce,tunis,0.0909,False,13.96,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e0fb69e107ca,tunisieannonce,tunis,0.1263,False,7.41,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e0538f77fe3c,tunisieannonce,tunis,0.1653,False,3.54,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e15a63fc850f,tunisieannonce,tunis,0.1478,False,4.95,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e162b8600fa8,tunisieannonce,tunis,0.0683,False,20.32,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e1a2c34f4968,tunisieannonce,tunis,0.1868,False,2.33,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e1674e039c5c,tunisieannonce,tunis,0.134,False,6.42,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e15bc3b8ade9,tunisieannonce,tunis,0.0622,False,22.37,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e251eb00a43c,tunisieannonce,tunis,0.0341,False,33.57,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e24a38ad6539,tunisieannonce,tunis,0.0839,False,15.74,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e24c775a4e42,tunisieannonce,tunis,0.1091,False,10.14,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e2edd43f3c8d,tunisieannonce,tunis,0.069,False,20.09,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e8fdd15fd04e,tunisieannonce,tunis,0.1622,False,3.76,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e43816d9935c,tunisieannonce,tunis,0.099,False,12.12,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e435486a26a2,tunisieannonce,tunis,0.0536,False,25.48,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e463bc0c3ede,tunisieannonce,tunis,0.1313,False,6.74,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e4cd69214cb2,tunisieannonce,tunis,0.0788,False,17.14,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e509a468ab82,tunisieannonce,tunis,0.1672,False,3.41,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e520c053a7f9,tunisieannonce,tunis,0.1228,False,7.9,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e5896d727484,tunisieannonce,tunis,0.0771,False,17.63,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e52afc362e98,tunisieannonce,tunis,0.1869,False,2.32,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e5be8124bba9,tunisieannonce,tunis,0.1326,False,6.59,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e6c5fe83727e,tunisieannonce,tunis,0.1289,False,7.06,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e6e40ad60c38,tunisieannonce,tunis,0.1052,False,10.87,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e75cd1d34069,tunisieannonce,tunis,0.1751,False,2.93,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e7a3e60bfc3d,tunisieannonce,tunis,0.0643,False,21.64,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e7e59dbe18d9,tunisieannonce,tunis,0.0609,False,22.84,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e7bc47deafb9,tunisieannonce,tunis,0.1497,False,4.77,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e823ceb05f62,tunisieannonce,tunis,0.1402,False,5.71,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e863a63ba0f5,tunisieannonce,tunis,0.0147,False,42.72,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e86e9a70251f,tunisieannonce,tunis,0.1815,False,2.58,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e8e6c9757d83,tunisieannonce,tunis,0.1239,False,7.74,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e86814e2785e,tunisieannonce,tunis,0.0855,False,15.31,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e96d6bf3cde0,tunisieannonce,tunis,0.0256,False,37.46,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_e9f173c6a21c,tunisieannonce,tunis,0.0472,False,27.99,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_eaf4c2dfe8f9,tunisieannonce,tunis,0.1068,False,10.56,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_eb4a1e362773,tunisieannonce,tunis,0.1038,False,11.14,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_eae1dff35db6,tunisieannonce,tunis,0.1426,False,5.46,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ead846eb49ca,tunisieannonce,tunis,0.1305,False,6.85,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ea6be3bd6a5a,tunisieannonce,tunis,0.1155,False,9.03,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ebf1a2781425,tunisieannonce,tunis,0.1703,False,3.21,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_eb60ac9017c1,tunisieannonce,tunis,0.1444,False,5.28,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_eb4e4fe154c7,tunisieannonce,tunis,0.1761,False,2.87,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ed6c74c651af,tunisieannonce,tunis,0.1652,False,3.54,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_edbbcda9cf7b,tunisieannonce,tunis,0.0853,False,15.37,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_edcd8730922a,tunisieannonce,tunis,0.1796,False,2.68,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ee112ace7485,tunisieannonce,tunis,0.1463,False,5.09,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ee7ce7755fa6,tunisieannonce,tunis,0.1353,False,6.26,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ee2531eeb12c,tunisieannonce,tunis,0.1598,False,3.93,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ee8aa9960716,tunisieannonce,tunis,0.1408,False,5.64,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_eec1f544795c,tunisieannonce,tunis,0.1062,False,10.68,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ef3117b1baf9,tunisieannonce,tunis,0.1249,False,7.6,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ef245867a363,tunisieannonce,tunis,0.0501,False,26.86,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_efb8484d8329,tunisieannonce,tunis,0.1332,False,6.51,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f0060b2bd2d5,tunisieannonce,tunis,0.0151,False,42.5,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ef7ae81cb8f7,tunisieannonce,tunis,0.1654,False,3.53,"[""suspected_test_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f06f7df4498c,tunisieannonce,tunis,0.1009,False,11.74,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f05f2939bba9,tunisieannonce,tunis,0.1445,False,5.26,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f027154ab45a,tunisieannonce,tunis,0.1407,False,5.65,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f0dd6205dc59,tunisieannonce,tunis,0.1514,False,4.62,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f102e7831f5e,tunisieannonce,tunis,0.1136,False,9.35,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f093a48d7b31,tunisieannonce,tunis,0.1638,False,3.64,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f10715cdc6b9,tunisieannonce,tunis,0.139,False,5.84,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f2316dd1e4c9,tunisieannonce,tunis,0.0096,False,45.19,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f236f6880fa8,tunisieannonce,tunis,0.1369,False,6.08,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f1b453f7a6a8,tunisieannonce,tunis,0.0607,False,22.92,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f23bf7a61676,tunisieannonce,tunis,0.1628,False,3.71,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f2d516c5cb62,tunisieannonce,tunis,0.1361,False,6.17,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f38d12183bda,tunisieannonce,tunis,0.1616,False,3.8,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f32e4d912c4c,tunisieannonce,tunis,0.0502,False,26.81,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f495bcd23ec4,tunisieannonce,tunis,0.0623,False,22.34,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f3e80d950386,tunisieannonce,tunis,0.1589,False,4.0,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f44d75b4d2a7,tunisieannonce,tunis,0.083,False,15.97,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f4443b088c7a,tunisieannonce,tunis,0.1776,False,2.79,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f4f1189de9e9,tunisieannonce,tunis,0.1175,False,8.71,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f51e47af7462,tunisieannonce,tunis,0.0772,False,17.61,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f520b793092c,tunisieannonce,tunis,0.1511,False,4.64,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f55dd760ec92,tunisieannonce,tunis,0.1145,False,9.19,"[""price_too_high_for_region""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f559e089d0e4,tunisieannonce,tunis,0.1491,False,4.82,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f56aa1594451,tunisieannonce,tunis,0.0772,False,17.6,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f654f18dd65b,tunisieannonce,tunis,0.0639,False,21.81,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f62dbb95e1c1,tunisieannonce,tunis,0.1726,False,3.07,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f705ce4fd65d,tunisieannonce,tunis,0.0913,False,13.87,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f6e47b617f4e,tunisieannonce,tunis,0.155,False,4.31,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f85054e263e3,tunisieannonce,tunis,0.0594,False,23.38,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f886a7622052,tunisieannonce,tunis,-0.0319,True,65.42,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_f8753e837204,tunisieannonce,tunis,0.1605,False,3.88,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fa1a7d5eacaa,tunisieannonce,tunis,0.0227,False,38.83,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fa311696db20,tunisieannonce,tunis,0.0767,False,17.75,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fa5ebd3e1f9b,tunisieannonce,tunis,0.1441,False,5.3,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fb98ee861dd3,tunisieannonce,tunis,0.1635,False,3.66,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fb72ccbe0b92,tunisieannonce,tunis,0.1322,False,6.63,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fc00e23bbc90,tunisieannonce,tunis,0.093,False,13.48,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fb514d268c86,tunisieannonce,tunis,0.1202,False,8.28,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fc42ac955de3,tunisieannonce,tunis,0.0636,False,21.88,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fca723f4431d,tunisieannonce,tunis,0.1581,False,4.06,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fc2bcfb04129,tunisieannonce,tunis,0.1143,False,9.23,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fdc3dfac9ac7,tunisieannonce,tunis,0.1022,False,11.47,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fcc381bc8951,tunisieannonce,tunis,0.0512,False,26.42,"[""extreme_price_per_m2"", ""price_too_high_for_region""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fce4319dfbdc,tunisieannonce,tunis,0.1122,False,9.58,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_fe88d51390d9,tunisieannonce,tunis,0.163,False,3.69,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_feb90d3e6137,tunisieannonce,tunis,0.1792,False,2.7,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ff91b0a4a576,tunisieannonce,tunis,0.1444,False,5.27,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_ff97cdf117d8,tunisieannonce,tunis,0.1592,False,3.97,[],"{""model_used"": ""tunis""}",isolation_forest_v2
zitouna_immo_3316,zitouna_immo,tunis,0.1535,False,4.44,[],"{""model_used"": ""tunis""}",isolation_forest_v2
zitouna_immo_6458,zitouna_immo,tunis,0.1489,False,4.85,[],"{""model_used"": ""tunis""}",isolation_forest_v2
zitouna_immo_5518,zitouna_immo,tunis,0.1388,False,5.86,[],"{""model_used"": ""tunis""}",isolation_forest_v2
zitouna_immo_6548,zitouna_immo,tunis,0.1034,False,11.22,[],"{""model_used"": ""tunis""}",isolation_forest_v2
zitouna_immo_6538,zitouna_immo,tunis,0.0093,False,45.37,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d027ed840a4a,tunisieannonce,tunis,0.1292,False,7.02,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d08332be323b,tunisieannonce,tunis,0.1469,False,5.03,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d56ff8fc3ecc,tunisieannonce,tunis,0.0899,False,14.2,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d0b6abc66c02,tunisieannonce,tunis,0.1727,False,3.07,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_d05031f6d9dd,tunisieannonce,tunis,0.185,False,2.41,[],"{""model_used"": ""tunis""}",isolation_forest_v2
